rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
248,0,1,4,4,3,[ 0.33007324  0.3924224   0.19513075  0.0869977  -0.83648217  0.34542283]
249,0,1,4,4,4,[-0.21813478  0.5885954  -0.02504038 -0.11387226  0.860188    0.8117322 ]
250,0,2,0,0,0,[-0.3484924   0.5280296   0.10633279  0.16707788  0.05583158  0.31388372]
251,0,2,0,0,1,[ 0.12049359  0.26178563 -0.4113933  -0.11757926 -0.08631646 -0.21767995]
252,0,2,0,0,2,[-0.62074375  0.568491    0.04120535  0.41305637  0.82545334  0.1553277 ]
253,0,2,0,0,3,[-0.11691822  0.38135153  0.25038642  0.06673233 -0.46981314  0.28219566]
254,0,2,0,0,4,[-0.20478842  0.86827314  0.11722937  0.26236305  0.52960837  0.6961113 ]
255,0,2,0,1,0,[-1.8195975  -0.49569747  0.39485142  0.2512163   0.25054875 -0.28719077]
256,0,2,0,1,1,[-0.9390108  -0.72552127 -0.1357082  -0.03505852  0.31028783 -0.21120523]
257,0,2,0,1,2,[-3.1372108  -1.9032735   0.30096635  0.5391709   1.6382744  -2.0038738 ]
258,0,2,0,1,3,[-0.70137775  0.23771805  0.4601485   0.1072768  -1.023257    0.24276483]
259,0,2,0,1,4,[-1.6315638  -0.04888432  0.39580837  0.3524224   1.1021158   0.18354884]
260,0,2,0,2,0,[-0.95073223 -0.00467153  0.20285957  0.2146664   0.11644661 -0.00625011]
261,0,2,0,2,1,[-0.3639283  -0.22362316 -0.23647746 -0.00974663  0.09096932 -0.18040863]
262,0,2,0,2,2,[-1.6503208  -0.59063     0.13176534  0.43860033  1.0536592  -0.80878365]
263,0,2,0,2,3,[-0.35901082  0.24660099  0.2901505   0.10447915 -0.67042166  0.19467409]
264,0,2,0,2,4,[-0.8123448   0.33831075  0.21075879  0.28913376  0.69322985  0.36705527]
265,0,2,0,3,0,[-0.8282065   0.38430429  0.18767056  0.2562818   0.10478196  0.21890244]
266,0,2,0,3,1,[-0.14212474  0.04780531 -0.4528063  -0.08847405 -0.01781563 -0.27967867]
267,0,2,0,3,2,[-1.454139    0.06435793  0.09600026  0.56363386  1.2273188  -0.37583712]
268,0,2,0,3,3,[-0.29712602  0.428156    0.34549937  0.12119778 -0.749824    0.31423438]
269,0,2,0,3,4,[-0.64459044  0.8366062   0.2021166   0.36565554  0.79587984  0.7215661 ]
270,0,2,0,4,0,[-1.1864457   0.70579034  0.26310423  0.4990096   0.18819301  0.4800928 ]
271,0,2,0,4,1,[-0.21188906  0.16747037 -0.6115073   0.04837842  0.02139717 -0.189731  ]
272,0,2,0,4,2,[-2.1409767   0.28656155  0.13781975  0.9308006   1.8391421  -0.317176  ]
273,0,2,0,4,3,[-0.37900534  0.7288129   0.46399555  0.28753603 -1.0764475   0.525111  ]
274,0,2,0,4,4,[-0.95038307  1.3471638   0.29258087  0.62171006  1.1890697   1.2021966 ]
275,0,2,1,0,0,[-0.22682187  0.48882195  0.07103308  0.11430333  0.08910529  0.31641132]
276,0,2,1,0,1,[ 0.22616418  0.13264887 -0.5245488  -0.22677924 -0.13154781 -0.39358672]
277,0,2,1,0,2,[-0.49231496  0.49588653 -0.00745276  0.31758597  0.79852766  0.14534566]
278,0,2,1,0,3,[-0.00919333  0.41723856  0.23357527  0.06599454 -0.38161376  0.34783477]
279,0,2,1,0,4,[-0.1126133   0.79598117  0.0783713   0.20039657  0.5220387   0.6573245 ]
280,0,2,1,1,0,[-1.4984506  -0.5323526   0.5159377   0.18887964  0.36522058  0.01467319]
281,0,2,1,1,1,[-0.5835173  -0.97352487 -0.01777958 -0.14734946  0.3260235  -0.09467121]
282,0,2,1,1,2,[-2.722382   -1.9016409   0.47175166  0.4290716   1.6811138  -1.5099362 ]
283,0,2,1,1,3,[-0.49806133  0.28702945  0.49666     0.09933943 -0.847184    0.43999934]
284,0,2,1,1,4,[-1.3530576  -0.12739143  0.50682193  0.28131428  1.1455      0.42471045]
285,0,2,1,2,0,[-0.75893694 -0.04542466  0.24358596  0.17034045  0.18061256  0.12430512]
286,0,2,1,2,1,[-0.15996502 -0.396345   -0.22609568 -0.09298499  0.08112506 -0.20108195]
287,0,2,1,2,2,[-1.414215   -0.6317054   0.18862364  0.35776782  1.0608857  -0.6021657 ]
288,0,2,1,2,3,[-0.22632635  0.27774128  0.30079776  0.1019131  -0.5571725   0.30666503]
289,0,2,1,2,4,[-0.65099293  0.26610562  0.24526404  0.23742145  0.70926297  0.45386663]
290,0,2,1,3,0,[-0.62625533  0.32623434  0.18643536  0.1911435   0.16593805  0.2952048 ]
291,0,2,1,3,1,[ 0.05688776 -0.15577358 -0.5278496  -0.21613632 -0.05751508 -0.42254123]
292,0,2,1,3,2,[-1.2202504  -0.01941983  0.09471195  0.44638205  1.2105141  -0.2638655 ]
293,0,2,1,3,3,[-0.14158781  0.46914095  0.33943868  0.11772013 -0.61958086  0.4256912 ]
294,0,2,1,3,4,[-0.4817014   0.7362447   0.19460341  0.28989714  0.7988644   0.742232  ]
295,0,2,1,4,0,[-0.91097087  0.5900537   0.26738182  0.4061063   0.26962945  0.57395905]
296,0,2,1,4,1,[ 0.07085773 -0.15828264 -0.6984024  -0.11300309 -0.03233714 -0.3871764 ]
297,0,2,1,4,2,[-1.816652    0.12643547  0.14370166  0.7698215   1.80872    -0.1745739 ]
298,0,2,1,4,3,[-0.17603166  0.7630373   0.4556615   0.27169237 -0.9001345   0.66535   ]
299,0,2,1,4,4,[-0.7261144   1.1743327   0.28773907  0.51715934  1.1889696   1.2193956 ]
300,0,2,2,0,0,[-0.00111865  0.84790605  0.06732722  0.27633673  0.28961077  0.6116032 ]
301,0,2,2,0,1,[ 0.6539619   0.21586041 -0.81745934 -0.17066376 -0.06249147 -0.59579635]
302,0,2,2,0,2,[-0.31348848  0.8419526  -0.11085529  0.54992706  1.1929668   0.3243875 ]
303,0,2,2,0,3,[ 0.22628976  0.8383534   0.3761412   0.20469418 -0.28627834  0.8108817 ]
304,0,2,2,0,4,[0.11628935 1.2187455  0.06040111 0.37284666 0.829339   1.0111662 ]
305,0,2,2,1,0,[-1.6262561  -0.53690165  0.37575495  0.3559836   0.61447215 -0.06919504]
306,0,2,2,1,1,[-0.35682514 -1.5335103  -0.60298294 -0.08285069  0.37283254 -0.91396683]
307,0,2,2,1,2,[-3.180055   -2.387224    0.10356595  0.67579955  2.2562413  -2.2565196 ]
308,0,2,2,1,3,[-0.39444026  0.77630466  0.6249503   0.2285071  -0.8452582   0.9323386 ]
309,0,2,2,1,4,[-1.4682629  -0.04915742  0.35078755  0.46552843  1.6023467   0.41793248]
310,0,2,2,2,0,[-0.73695546  0.07174683  0.17307454  0.31950057  0.35655618  0.18082868]
311,0,2,2,2,1,[ 0.10394708 -0.6479884  -0.60611206 -0.02199296  0.11617164 -0.6701127 ]
312,0,2,2,2,2,[-1.5605332  -0.73356646 -0.02334578  0.57055295  1.46267    -0.8844744 ]
313,0,2,2,2,3,[-0.09715851  0.6416397   0.40621623  0.2204905  -0.53792864  0.68207675]
314,0,2,2,2,4,[-0.6209546   0.45114452  0.16393137  0.39652917  1.0252476   0.57534224]
315,0,2,2,3,0,[-0.45898902  0.6445014   0.13510264  0.39542085  0.4081427   0.5263951 ]
316,0,2,2,3,1,[ 0.5132177  -0.26751855 -0.97443306 -0.13665274  0.00260749 -0.8727902 ]
317,0,2,2,3,2,[-1.1912788   0.1556922  -0.11414474  0.73806185  1.7292001  -0.32185718]
318,0,2,2,3,3,[ 0.09988555  0.98394954  0.49942076  0.28777748 -0.5481957   0.9710621 ]
319,0,2,2,3,4,[-0.3069899   1.1430724   0.12770316  0.50723886  1.2044227   1.0578375 ]
320,0,2,2,4,0,[-0.7175932   1.0266664   0.18168996  0.72456     0.59680384  0.8943976 ]
321,0,2,2,4,1,[ 0.6806063  -0.376209   -1.3227361   0.06029585  0.04229052 -1.0178922 ]
322,0,2,2,4,2,[-1.8391831   0.35516286 -0.1618817   1.2167116   2.54664    -0.2549942 ]
323,0,2,2,4,3,[ 0.13339765  1.4861809   0.65522903  0.5231511  -0.8374632   1.4022382 ]
324,0,2,2,4,4,[-0.5205007   1.7453836   0.1869177   0.84979165  1.762107    1.6756175 ]
325,0,2,3,0,0,[0.07755947 0.9053355  0.07936438 0.39648882 0.32082772 0.6283501 ]
326,0,2,3,0,1,[ 0.7317916   0.25256005 -0.73584706  0.0463412   0.01007387 -0.5400099 ]
327,0,2,3,0,2,[-0.18848284  0.900257   -0.1061753   0.69864374  1.192259    0.32530057]
328,0,2,3,0,3,[ 0.2653207   0.9119581   0.40398335  0.2702931  -0.22103949  0.88663983]
329,0,2,3,0,4,[0.19291893 1.2580677  0.06842536 0.48296052 0.84122926 1.0088824 ]
330,0,2,3,1,0,[-1.6029184  -0.5116312   0.03323219  0.45021406  0.47061723 -0.5951294 ]
331,0,2,3,1,1,[-0.44614643 -1.6135767  -1.0758674   0.08815654  0.16427457 -1.7846256 ]
332,0,2,3,1,2,[-3.0892785  -2.3508751  -0.37438077  0.79556715  1.990636   -2.9606678 ]
333,0,2,3,1,3,[-0.3904677  0.8547987  0.5162722  0.2766999 -0.8122737  0.8110322]
334,0,2,3,1,4,[-1.4360224  -0.04335018  0.01739193  0.55273336  1.4333838  -0.108846  ]
335,0,2,3,2,0,[-0.70927787  0.09738739  0.0164049   0.3903331   0.29435983 -0.06896759]
336,0,2,3,2,1,[ 0.07212871 -0.6807621  -0.80027735  0.10950137  0.03536022 -1.0725082 ]
337,0,2,3,2,2,[-1.4854985  -0.7044174  -0.24306484  0.6610756   1.3321637  -1.2219464 ]
338,0,2,3,2,3,[-0.09037893  0.6997081   0.3616651   0.2554879  -0.5049823   0.641595  ]
339,0,2,3,2,4,[-0.58823365  0.46186906  0.01110143  0.462259    0.9454373   0.32046837]
340,0,2,3,3,0,[-0.39135155  0.69722944  0.04533617  0.5178606   0.38847268  0.37715048]
341,0,2,3,3,1,[ 0.54053897 -0.26630703 -1.040003    0.08759352 -0.00118975 -1.0930408 ]
342,0,2,3,3,2,[-1.0622879   0.21054266 -0.2476696   0.8916705   1.6445373  -0.53696054]
343,0,2,3,3,3,[ 0.12804686  1.0688304   0.49006283  0.35188735 -0.4844648   0.9942007 ]
344,0,2,3,3,4,[-0.23702087  1.174314    0.0378021   0.62005675  1.16073     0.8930122 ]
345,0,2,3,4,0,[-0.6279748   1.0811652   0.02824697  0.87707037  0.5454959   0.6234954 ]
346,0,2,3,4,1,[ 0.6987197  -0.40280372 -1.4702868   0.33387086 -0.00425541 -1.4412822 ]
347,0,2,3,4,2,[-1.6595742   0.40930197 -0.38222584  1.408231    2.3966422  -0.630698  ]
348,0,2,3,4,3,[ 0.1679025   1.5920948   0.6292876   0.60400045 -0.75903374  1.4030527 ]
349,0,2,3,4,4,[-0.42555326  1.7718889   0.03534679  0.9903767   1.678353    1.3876798 ]
350,0,2,4,0,0,[-0.04964705  0.6320145   0.02562452  0.1545481   0.19542028  0.4322852 ]
351,0,2,4,0,1,[ 0.4923108   0.07982816 -0.7846618  -0.28164765 -0.14983991 -0.6604412 ]
352,0,2,4,0,2,[-0.33889142  0.6095961  -0.11627161  0.36529854  0.9652312   0.18620469]
353,0,2,4,0,3,[ 0.16928206  0.63905334  0.28281632  0.13019666 -0.29171962  0.5983972 ]
354,0,2,4,0,4,[0.04874348 0.9530342  0.02515203 0.24106026 0.65947145 0.7806563 ]
355,0,2,4,1,0,[-1.3812739  -0.5806482   0.49462944  0.22757265  0.5414369   0.11461174]
356,0,2,4,1,1,[-0.26600266 -1.430255   -0.29314822 -0.19728044  0.32722142 -0.50113916]
357,0,2,4,1,2,[-2.7224565  -2.1765308   0.36236325  0.47713676  1.9795343  -1.6397682 ]
358,0,2,4,1,3,[-0.3289912   0.54268485  0.5673368   0.15559505 -0.75818104  0.77619344]
359,0,2,4,1,4,[-1.2553208  -0.15660296  0.47362196  0.3238331   1.386736    0.53061134]
360,0,2,4,2,0,[-0.6405026  -0.02656815  0.21378808  0.2127194   0.29453978  0.2017452 ]
361,0,2,4,2,1,[ 0.08744635 -0.64436275 -0.4510131  -0.11877508  0.06943591 -0.49931848]
362,0,2,4,2,2,[-1.3587484  -0.7275631   0.09382129  0.4086626   1.2545491  -0.6580655 ]
363,0,2,4,2,3,[-0.0850795   0.46636993  0.34875467  0.15707923 -0.49120766  0.5419464 ]
364,0,2,4,2,4,[-0.5468792   0.3019704   0.20773894  0.28072584  0.8669104   0.5402372 ]
365,0,2,4,3,0,[-0.43189353  0.43227687  0.13274273  0.24474777  0.3064475   0.4158064 ]
366,0,2,4,3,1,[ 0.392918   -0.3569352  -0.8534866  -0.27156064 -0.08338589 -0.80649984]
367,0,2,4,3,2,[-1.0822173  -0.00539943 -0.04412405  0.5101915   1.4428108  -0.27891558]
368,0,2,4,3,3,[ 0.0681574   0.73666656  0.4006351   0.19601575 -0.5202479   0.7392337 ]
369,0,2,4,3,4,[-0.30694467  0.8637055   0.13122705  0.3443682   0.98928034  0.87529516]
370,0,2,4,4,0,[-0.6632007   0.7140627   0.18934104  0.49808335  0.45874247  0.7359368 ]
371,0,2,4,4,1,[ 0.5305552  -0.4943161  -1.1421119  -0.14582689 -0.07079488 -0.9189577 ]
372,0,2,4,4,2,[-1.6566318   0.11300194 -0.0521842   0.88246274  2.1369376  -0.20078789]
373,0,2,4,4,3,[ 0.09482261  1.125308    0.52945805  0.38229513 -0.78292066  1.082877  ]
374,0,2,4,4,4,[-0.50294703  1.3347493   0.19923478  0.61006725  1.4564792   1.4081002 ]
375,0,3,0,0,0,[-0.11851948  0.41934603  0.03232137 -0.02787194  0.0358916   0.25854436]
376,0,3,0,0,1,[ 0.16186023  0.20187154 -0.4284052  -0.3627256  -0.19934216 -0.34883735]
377,0,3,0,0,2,[-0.30491298  0.5072315  -0.02323532  0.06095906  0.5115322   0.22442621]
378,0,3,0,0,3,[ 0.02543671  0.26137108  0.13986255  0.00995038 -0.2944298   0.17511107]
379,0,3,0,0,4,[-0.05861794  0.6178777   0.03491846  0.0267235   0.31753185  0.48123327]
380,0,3,0,1,0,[-0.83091474  0.12166294  0.4906458   0.03610911  0.33753094  0.62632114]
381,0,3,0,1,1,[-0.13829228  0.05807107  0.16562125 -0.27927288  0.2815198   0.701396  ]
382,0,3,0,1,2,[-1.5892483  -0.4836656   0.53298205  0.15767385  1.3035998   0.01416405]
383,0,3,0,1,3,[-0.2725741   0.2614698   0.35092127  0.03298343 -0.6243699   0.34492993]
384,0,3,0,1,4,[-0.75266594  0.38336876  0.48024777  0.0953794   0.85437036  0.8956777 ]
385,0,3,0,2,0,[-0.41087934  0.2265666   0.22786827  0.04308426  0.15707536  0.38951248]
386,0,3,0,2,1,[ 0.02339919  0.10755184 -0.09200676 -0.20698878  0.0459886   0.19490315]
387,0,3,0,2,2,[-0.8230639   0.00836696  0.2232594   0.13570617  0.7858679   0.12130758]
388,0,3,0,2,3,[-0.10924512  0.213371    0.20634374  0.04487803 -0.4122991   0.21047917]
389,0,3,0,2,4,[-0.35374796  0.42758778  0.22562528  0.08525378  0.5049492   0.6048956 ]
390,0,3,0,3,0,[-0.3340467   0.44275984  0.15480126  0.01211247  0.11707077  0.42066395]
391,0,3,0,3,1,[ 0.12943572  0.20673917 -0.37000543 -0.3797336  -0.12139165 -0.1379538 ]
392,0,3,0,3,2,[-0.7206417   0.37773174  0.11110525  0.13021511  0.8413143   0.23786381]
393,0,3,0,3,3,[-0.04588847  0.31904298  0.21933167  0.04071698 -0.46616197  0.24821538]
394,0,3,0,3,4,[-0.25817567  0.70751196  0.15642433  0.07451629  0.5312515   0.7127004 ]
395,0,3,0,4,0,[-0.49173543  0.74235916  0.23623446  0.11975509  0.19550477  0.74581385]
396,0,3,0,4,1,[ 0.19532326  0.39058936 -0.4547419  -0.3659344  -0.11709762  0.04358083]
397,0,3,0,4,2,[-1.0710697   0.68555915  0.18666086  0.30128604  1.2700375   0.5456624 ]
398,0,3,0,4,3,[-0.06773022  0.5225669   0.29356438  0.12010878 -0.6833022   0.39277577]
399,0,3,0,4,4,[-0.39239484  1.1203974   0.24496078  0.19239987  0.79937005  1.1702462 ]
400,0,3,1,0,0,[-0.04973982  0.37140116  0.00255014 -0.08214409  0.05196973  0.24079783]
401,0,3,1,0,1,[ 0.22055721  0.08694591 -0.5312544  -0.47457632 -0.24911658 -0.51233494]
402,0,3,1,0,2,[-0.24482358  0.42594108 -0.06291286 -0.02784374  0.49123454  0.18617147]
403,0,3,1,0,3,[ 0.09723274  0.2741945   0.12428912  0.00218864 -0.2432723   0.20973471]
404,0,3,1,0,4,[-0.01074733  0.55022687  0.00307366 -0.03267     0.30941182  0.43739653]
405,0,3,1,1,0,[-0.6327041   0.053255    0.6253788  -0.02239589  0.43084022  0.8724178 ]
406,0,3,1,1,1,[ 0.10156859 -0.15652868  0.30938366 -0.38829586  0.3077237   0.8486437 ]
407,0,3,1,1,2,[-1.3526179  -0.5554114   0.72330666  0.06134067  1.366846    0.38780034]
408,0,3,1,1,3,[-0.13700464  0.27254742  0.3920477   0.02177252 -0.51331246  0.49043283]
409,0,3,1,1,4,[-0.5857251   0.2901575   0.60674775  0.03173974  0.9052261   1.0999817 ]
410,0,3,1,2,0,[-0.2936793   0.17169668  0.27713677  0.00105646  0.20587862  0.49071062]
411,0,3,1,2,1,[ 0.15853004 -0.04019707 -0.06561807 -0.28865758  0.04035665  0.19742961]
412,0,3,1,2,2,[-0.69222355 -0.06377092  0.29267737  0.06469942  0.8062967   0.2682322 ]
413,0,3,1,2,3,[-0.01985618  0.22037202  0.21972804  0.03931949 -0.34203255  0.2892085 ]
414,0,3,1,2,4,[-0.2588047   0.35401517  0.27005658  0.03873806  0.5250189   0.67664224]
415,0,3,1,3,0,[-0.21439259  0.3717007   0.16281864 -0.05200693  0.15729289  0.46649596]
416,0,3,1,3,1,[ 0.2538064   0.03057175 -0.42791417 -0.5077845  -0.16105895 -0.25583404]
417,0,3,1,3,2,[-0.59884316  0.27127063  0.12394467  0.0242655   0.8380859   0.2956109 ]
418,0,3,1,3,3,[ 0.05862125  0.33021557  0.21595286  0.03121682 -0.3878554   0.31873262]
419,0,3,1,3,4,[-0.16671963  0.61129177  0.16002598  0.00422988  0.5368735   0.72221375]
420,0,3,1,4,0,[-0.33180773  0.6198005   0.25367394  0.03180338  0.25072423  0.80632895]
421,0,3,1,4,1,[ 0.37186006  0.11724979 -0.51731205 -0.52580214 -0.16719455 -0.10680073]
422,0,3,1,4,2,[-0.90674067  0.50726175  0.2126593   0.15910402  1.2637836   0.62281495]
423,0,3,1,4,3,[ 0.06662575  0.5228949   0.2890243   0.10007222 -0.5779074   0.48241562]
424,0,3,1,4,4,[-0.26958087  0.96391743  0.25597814  0.0978423   0.8062189   1.1803994 ]
425,0,3,2,0,0,[ 0.13100287  0.6263145   0.0053481  -0.0265238   0.19198623  0.45916873]
426,0,3,2,0,1,[ 0.52753174  0.15750334 -0.7559837  -0.55314314 -0.24426325 -0.70946765]
427,0,3,2,0,2,[-0.11431538  0.68577904 -0.1353245   0.04415125  0.7510385   0.33018905]
428,0,3,2,0,3,[ 0.2944147   0.54698396  0.22769834  0.08658336 -0.17300493  0.5253862 ]
429,0,3,2,0,4,[ 0.15686134  0.8388094  -0.00948032  0.02572175  0.50924295  0.6788264 ]
430,0,3,2,1,0,[-0.6248848   0.2174762   0.63762057  0.04764894  0.67003095  1.1177402 ]
431,0,3,2,1,1,[ 0.39752597 -0.2735589   0.05691496 -0.43573597  0.39576647  0.66730696]
432,0,3,2,1,2,[-1.5601127  -0.60943365  0.61271447  0.15853958  1.8502538   0.33526394]
433,0,3,2,1,3,[-0.01460258  0.6239732   0.51283747  0.10165703 -0.5038238   0.8916856 ]
434,0,3,2,1,4,[-0.5879181   0.4973583   0.59887207  0.10888868  1.2689986   1.3737866 ]
435,0,3,2,2,0,[-0.2206463   0.33354473  0.2844131   0.06951843  0.36174807  0.6810228 ]
436,0,3,2,2,1,[ 0.41747755 -0.08251578 -0.2598228  -0.3125615   0.07934343  0.04065813]
437,0,3,2,2,2,[-0.7352567   0.00398403  0.21628554  0.15426844  1.121825    0.30048746]
438,0,3,2,2,3,[ 0.10775642  0.47255778  0.31166708  0.11649449 -0.321279    0.57947326]
439,0,3,2,2,4,[-0.19477524  0.55189615  0.26314074  0.10986649  0.7632638   0.8929451 ]
440,0,3,2,3,0,[-0.04444493  0.6463635   0.16667932  0.02935236  0.34745178  0.73106784]
441,0,3,2,3,1,[ 0.6269755   0.04400207 -0.70821816 -0.578015   -0.13946408 -0.50134325]
442,0,3,2,3,2,[-0.5363611   0.49196747  0.02333142  0.12981442  1.2115647   0.4116151 ]
443,0,3,2,3,3,[ 0.27377912  0.67379683  0.34234464  0.13810802 -0.3304593   0.7124257 ]
444,0,3,2,3,4,[-0.01136861  0.93308246  0.14500476  0.08896063  0.8211027   1.0210037 ]
445,0,3,2,4,0,[-0.12786746  1.0090077   0.2610825   0.17371517  0.51347965  1.2028979 ]
446,0,3,2,4,1,[ 0.88173115  0.12022472 -0.8799267  -0.55465394 -0.12709256 -0.38341603]
447,0,3,2,4,2,[-0.86286587  0.8232693   0.08018982  0.34697816  1.8041337   0.83063835]
448,0,3,2,4,3,[ 0.3325921  1.004805   0.4487696  0.2516477 -0.5278697  1.0143725]
449,0,3,2,4,4,[-0.08141785  1.426236    0.24183024  0.24412876  1.2130563   1.6375653 ]
450,0,3,3,0,0,[0.18839057 0.7109951  0.05593566 0.08193087 0.23670867 0.5384403 ]
451,0,3,3,0,1,[ 0.58853686  0.26603606 -0.6018556  -0.34746307 -0.13104358 -0.5119757 ]
452,0,3,3,0,2,[-0.0105549   0.78800553 -0.07670806  0.18405166  0.780425    0.42294475]
453,0,3,3,0,3,[ 0.31254897  0.6175561   0.27017352  0.1382469  -0.11494254  0.6112885 ]
454,0,3,3,0,4,[0.21740638 0.9104364  0.03659701 0.12760639 0.5400377  0.74385047]
455,0,3,3,1,0,[-0.61360717  0.3300229   0.39653093  0.14013584  0.58519167  0.77490824]
456,0,3,3,1,1,[ 0.3131681  -0.16110967 -0.23888385 -0.2620817   0.31019622  0.1629081 ]
457,0,3,3,1,2,[-1.484729   -0.4584724   0.27021027  0.28128558  1.677597   -0.13203368]
458,0,3,3,1,3,[-0.02187636  0.72631145  0.4526155   0.14315973 -0.4587828   0.84189796]
459,0,3,3,1,4,[-0.564017    0.59328234  0.36265782  0.19668975  1.1642959   1.028509  ]
460,0,3,3,2,0,[-0.20441031  0.41249278  0.18985052  0.13665394  0.33339873  0.5428462 ]
461,0,3,3,2,1,[ 0.384094    0.0039077  -0.34396768 -0.1822936   0.07236786 -0.13515075]
462,0,3,3,2,2,[-0.67291766  0.10610501  0.08019786  0.24441713  1.0471736   0.11127612]
463,0,3,3,2,3,[ 0.10335251  0.54265565  0.29567534  0.14451925 -0.2839517   0.57868385]
464,0,3,3,2,4,[-0.17016618  0.61881185  0.17014106  0.17400889  0.7214843   0.75028086]
465,0,3,3,3,0,[0.00213012 0.7526522  0.14299995 0.14203861 0.35907692 0.69684565]
466,0,3,3,3,1,[ 0.6426189   0.17116764 -0.65388393 -0.36157307 -0.06797409 -0.47923768]
467,0,3,3,3,2,[-0.4291141   0.62455755 -0.01985966  0.27777597  1.1835436   0.35519168]
468,0,3,3,3,3,[ 0.28122437  0.765099    0.36132115  0.18878254 -0.26826775  0.76877105]
469,0,3,3,3,4,[0.04305663 1.0230197  0.11937902 0.19562533 0.8149276  0.9746571 ]
470,0,3,3,4,0,[-0.05557721  1.155638    0.21122558  0.32216388  0.51814425  1.1219403 ]
471,0,3,3,4,1,[ 0.8992549   0.29491225 -0.84271437 -0.27982944 -0.05094426 -0.42446038]
472,0,3,3,4,2,"[-7.0097989e-01  1.0067180e+00 -3.7994361e-04  5.4078192e-01
  1.7477268e+00  7.1133167e-01]"
473,0,3,3,4,3,[ 0.34888858  1.1313726   0.4697874   0.32198    -0.4424332   1.0815843 ]
474,0,3,3,4,4,[0.00192878 1.5503103  0.19026    0.38411543 1.1926198  1.5414865 ]
475,0,3,4,0,0,[ 0.07615673  0.45977104 -0.03716138 -0.09529284  0.11896539  0.30780086]
476,0,3,4,0,1,[ 0.40109     0.03813633 -0.7527829  -0.5975487  -0.30154517 -0.76956755]
477,0,3,4,0,2,[-0.1527808   0.4942849  -0.15207574 -0.05584142  0.5949629   0.19477874]
478,0,3,4,0,3,[ 0.23694119  0.4107391   0.1543499   0.03586576 -0.18617128  0.37025294]
479,0,3,4,0,4,[ 0.09596336  0.6448502  -0.04409793 -0.04700356  0.39338738  0.50260496]
480,0,3,4,1,0,[-0.51635057  0.07512834  0.6858724  -0.02974788  0.59040964  1.105829  ]
481,0,3,4,1,1,[ 0.38929227 -0.36911473  0.21145886 -0.4920696   0.3354617   0.77655417]
482,0,3,4,1,2,[-1.3268973  -0.65126216  0.7510439   0.04272038  1.6312081   0.5380033 ]
483,0,3,4,1,3,[ 0.00337609  0.44091797  0.46032658  0.05185728 -0.45658398  0.75276405]
484,0,3,4,1,4,[-0.4936365   0.32060644  0.6544389   0.02523541  1.104573    1.3258297 ]
485,0,3,4,2,0,[-0.19116476  0.20733015  0.2897927   0.0047312   0.30146965  0.6188442 ]
486,0,3,4,2,1,[ 0.36538896 -0.16694897 -0.190751   -0.36066112  0.03315582  0.06739689]
487,0,3,4,2,2,[-0.643526   -0.08935523  0.27113065  0.05988557  0.9645777   0.3365701 ]
488,0,3,4,2,3,[ 0.09642655  0.3416239   0.26176888  0.07242531 -0.2991058   0.4638664 ]
489,0,3,4,2,4,[-0.1744938   0.39779755  0.2741924   0.04130002  0.6464511   0.80234087]
490,0,3,4,3,0,[-0.06402042  0.45163745  0.14065593 -0.0586364   0.2606111   0.58741444]
491,0,3,4,3,1,[ 0.50749457 -0.08940464 -0.6630354  -0.63759714 -0.20575212 -0.52407634]
492,0,3,4,3,2,[-0.50578547  0.29891166  0.0455336   0.00206437  1.006005    0.33814973]
493,0,3,4,3,3,[ 0.22700474  0.49790305  0.26119396  0.07512947 -0.32411242  0.5345317 ]
494,0,3,4,3,4,[-0.04086562  0.7013821   0.1276955  -0.00393928  0.6687241   0.8414199 ]
495,0,3,4,4,0,[-0.14296733  0.7201863   0.22741318  0.03876989  0.3933264   0.9877766 ]
496,0,3,4,4,1,[ 0.7228455  -0.07475923 -0.82024485 -0.65847176 -0.2208252  -0.437299  ]
497,0,3,4,4,2,[-0.8022804   0.53199196  0.11187657  0.15331545  1.5072131   0.7044165 ]
498,0,3,4,4,3,[ 0.27735236  0.7488269   0.34377176  0.15884097 -0.5064209   0.76987416]
499,0,3,4,4,4,[-0.11134057  1.0828753   0.21775712  0.10365082  0.99503624  1.3660151 ]
500,0,4,0,0,0,[-0.15157244  0.26226375 -0.09033409 -0.0919086  -0.04635783 -0.00211115]
501,0,4,0,0,1,[ 0.13838951  0.07598981 -0.64270216 -0.48305288 -0.2926907  -0.6666713 ]
502,0,4,0,0,2,[-0.38812733  0.27386665 -0.19265336 -0.03198564  0.42119882 -0.16518047]
503,0,4,0,0,3,[ 0.02486607  0.15687071  0.07482757 -0.00948134 -0.39781198  0.01090999]
504,0,4,0,0,4,[-0.10256423  0.459773   -0.08464437 -0.03798366  0.24796847  0.22287257]
505,0,4,0,1,0,[-0.91782695 -0.12615718  0.31705856 -0.04284455  0.2315656   0.30652538]
506,0,4,0,1,1,[-0.16388705 -0.0863528  -0.1003311  -0.40699756  0.21680216  0.46888185]
507,0,4,0,1,2,[-1.7598844  -0.851141    0.29670936  0.04885573  1.2112443  -0.4897976 ]
508,0,4,0,1,3,[-0.32818168  0.06664509  0.22943401 -0.0038564  -0.82710475  0.06797483]
