rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
2614,4,0,4,2,4,[-0.13376884  0.19614626 -0.05117496  0.17208494  0.23919272  0.25492853]
2615,4,0,4,3,0,[-0.13003846  0.7957599   0.29190168  0.5976891   0.6672418   1.1523362 ]
2616,4,0,4,3,1,[-0.3549755   0.46183747  0.4654863   0.724826    0.15070842  0.8784684 ]
2617,4,0,4,3,2,[-0.2235442  -0.24117994 -0.13802479  0.29968655  0.5477751  -0.17301144]
2618,4,0,4,3,3,[-0.43907204  0.38827425  0.59396094  0.804331   -0.1095343   0.85092777]
2619,4,0,4,3,4,[-0.11308195  0.3362069   0.00831389  0.30504206  0.5007036   0.48311022]
2620,4,0,4,4,0,[-0.6876401   0.659949    0.12992808  0.49924538  0.353647    0.86319333]
2621,4,0,4,4,1,[-1.1932615  -0.13123104  0.3669874   0.629751   -0.59888434  0.12247837]
2622,4,0,4,4,2,[-0.64348364 -0.7394293  -0.49822968  0.14801     0.31655428 -0.9345266 ]
2623,4,0,4,4,3,[-1.404259   -0.3887391   0.5576134   0.7239565  -1.0681456  -0.07895939]
2624,4,0,4,4,4,[-0.43781066  0.249623   -0.2090431   0.20416294  0.32973406  0.23830777]
2625,4,1,0,0,0,[-0.09276947  0.37446433  0.12153853  0.2721099   0.29818332  0.5750759 ]
2626,4,1,0,0,1,[-0.22481151  0.15965234  0.21578762  0.33176568  0.02295944  0.3999443 ]
2627,4,1,0,0,2,[-0.10689033 -0.07249989 -0.09497038  0.13166659  0.26303324 -0.02815201]
2628,4,1,0,0,3,[-0.2811454   0.09045746  0.28636807  0.36937448 -0.11833396  0.35897204]
2629,4,1,0,0,4,[-0.05951465  0.19294606 -0.01540437  0.13692905  0.23746875  0.2761487 ]
2630,4,1,0,1,0,[-0.16958427  0.3075579  -0.01113034  0.16976626  0.05710328  0.41739818]
2631,4,1,0,1,1,[-0.37248465 -0.05406322  0.07208566  0.20155877 -0.2677097   0.07400161]
2632,4,1,0,1,2,[-0.09321817  0.00666859 -0.21535705  0.07993778  0.08987762 -0.02113109]
2633,4,1,0,1,3,[-0.47260055 -0.21854134  0.14091824  0.22289723 -0.4352952  -0.07450771]
2634,4,1,0,1,4,[-0.06306181  0.2559424  -0.10565738  0.08562959  0.08286776  0.28314355]
2635,4,1,0,2,0,[-0.07461151  0.20427684  0.05138941  0.17037776  0.11192811  0.3297994 ]
2636,4,1,0,2,1,[-0.18750253  0.00681085  0.10826013  0.19933952 -0.09046587  0.15009408]
2637,4,1,0,2,2,[-0.05258032 -0.03482704 -0.0857839   0.09497759  0.11503289 -0.00550463]
2638,4,1,0,2,3,[-0.24087526 -0.07379594  0.1524387   0.21704803 -0.19481257  0.08218579]
2639,4,1,0,2,4,[-0.03027908  0.13641047 -0.02764514  0.09288313  0.10355057  0.19067152]
2640,4,1,0,3,0,[-0.03004979  0.35226882  0.1271492   0.2865325   0.26937258  0.5743288 ]
2641,4,1,0,3,1,[-0.14963411  0.14581385  0.20898265  0.33791432  0.02710169  0.40151194]
2642,4,1,0,3,2,[-0.03822477 -0.01582081 -0.06259842  0.16499458  0.24395527  0.0680673 ]
2643,4,1,0,3,3,[-0.20373444  0.07107631  0.26938254  0.3680277  -0.09917397  0.3483675 ]
2644,4,1,0,3,4,[-0.00908935  0.20504372  0.00322136  0.158241    0.21589626  0.31328264]
2645,4,1,0,4,0,[-0.28694606  0.31348157  0.02656557  0.22891545  0.10955382  0.46595845]
2646,4,1,0,4,1,[-0.54245144 -0.12760529  0.14108376  0.28073344 -0.33472893  0.05618114]
2647,4,1,0,4,2,[-0.21641146 -0.16778147 -0.25341323  0.08686186  0.13504204 -0.20733523]
2648,4,1,0,4,3,[-0.66084826 -0.3073614   0.23393255  0.31716806 -0.55988646 -0.09619416]
2649,4,1,0,4,4,[-0.15022925  0.21263562 -0.11611374  0.10467543  0.13151315  0.24652642]
2650,4,1,1,0,0,[-0.05362564  0.42643777  0.21875645  0.3666573   0.4203073   0.779929  ]
2651,4,1,1,0,1,[-0.18272126  0.24116974  0.3401467   0.43914962  0.14412756  0.6626794 ]
2652,4,1,1,0,2,[-0.0821266  -0.10411721 -0.05110334  0.20205262  0.360062    0.03770408]
2653,4,1,1,0,3,"[-2.3874602e-01  1.9433038e-01  4.2631498e-01  4.8206469e-01
  3.2274408e-04  6.5733606e-01]"
2654,4,1,1,0,4,[-0.04045695  0.18975735  0.03279959  0.19629315  0.31519976  0.36318558]
2655,4,1,1,1,0,[-0.16405278  0.3180727   0.03618914  0.23941223  0.12440832  0.52552015]
2656,4,1,1,1,1,[-0.37395307 -0.02249244  0.1451461   0.27926835 -0.20677252  0.22954278]
2657,4,1,1,1,2,[-0.08861991 -0.05493844 -0.22019453  0.13353062  0.1396191  -0.03997734]
2658,4,1,1,1,3,[-0.47895446 -0.16911374  0.23128119  0.30360028 -0.37832284  0.11362021]
2659,4,1,1,1,4,[-0.06250478  0.22920877 -0.09427319  0.1303274   0.12251591  0.30530062]
2660,4,1,1,2,0,[-0.04840832  0.22644308  0.10844031  0.2393702   0.18078879  0.44881335]
2661,4,1,1,2,1,[-0.16254768  0.04496743  0.18256204  0.27527547 -0.02431342  0.3030057 ]
2662,4,1,1,2,2,[-0.0319462  -0.06320647 -0.06352276  0.15004928  0.1699543   0.02634559]
2663,4,1,1,2,3,[-0.21778391 -0.02290128  0.23704357  0.29519394 -0.13126545  0.25636038]
2664,4,1,1,2,4,[-0.01528482  0.12817276 -0.000847    0.13827826  0.14717524  0.23902631]
2665,4,1,1,3,0,[0.02588611 0.40200567 0.22338608 0.39360905 0.38678315 0.7779505 ]
2666,4,1,1,3,1,[-0.0909675   0.22038123  0.32945368  0.45654422  0.14382485  0.6554635 ]
2667,4,1,1,3,2,[ 0.00410352 -0.03793804 -0.01429431  0.2496957   0.33884758  0.14930046]
2668,4,1,1,3,3,[-0.14553621  0.1642877   0.4034506   0.4905449   0.01490118  0.6322165 ]
2669,4,1,1,3,4,[0.02380823 0.20660801 0.05344652 0.22831869 0.29176003 0.40827417]
2670,4,1,1,4,0,[-0.28314203  0.33527002  0.11016632  0.31928286  0.21515974  0.6384895 ]
2671,4,1,1,4,1,[-0.5443986  -0.07435813  0.25947338  0.38374048 -0.23701839  0.2960473 ]
2672,4,1,1,4,2,[-0.21832393 -0.2490187  -0.23976476  0.15277965  0.21531081 -0.21070305]
2673,4,1,1,4,3,[-0.66678953 -0.22779262  0.3744058   0.4256406  -0.46743926  0.18886805]
2674,4,1,1,4,4,[-0.15500215  0.17807382 -0.08602469  0.16064495  0.19511658  0.29245234]
2675,4,1,2,0,0,[-0.03941923  0.39684534  0.18125118  0.37748528  0.42430893  0.70686066]
2676,4,1,2,0,1,[-0.13903986  0.27810693  0.32472783  0.45279586  0.19740757  0.68930537]
2677,4,1,2,0,2,[-0.08710936 -0.1492777  -0.11672252  0.21287166  0.33824697 -0.08967071]
2678,4,1,2,0,3,[-0.17978717  0.26798478  0.42903382  0.4967255   0.08211606  0.74649435]
2679,4,1,2,0,4,[-0.04528333  0.13666286 -0.00928602  0.20355493  0.2983572   0.25702903]
2680,4,1,2,1,0,[-0.15952654  0.2608424  -0.02556811  0.25046286  0.12181873  0.39255157]
2681,4,1,2,1,1,[-0.33627674  0.00246217  0.1091596   0.29290137 -0.15536974  0.21756741]
2682,4,1,2,1,2,[-0.10710519 -0.14036782 -0.31485784  0.14431056  0.10521243 -0.24719901]
2683,4,1,2,1,3,[-0.42349514 -0.09647244  0.217598    0.3180708  -0.29479384  0.1811069 ]
2684,4,1,2,1,4,[-0.07738028  0.14461683 -0.1571193   0.1378025   0.09876535  0.13957772]
2685,4,1,2,2,0,[-0.03970864  0.20097911  0.07841539  0.2494515   0.18434767  0.38780525]
2686,4,1,2,2,1,[-0.13297576  0.06892558  0.16812278  0.28721446  0.0135658   0.3149503 ]
2687,4,1,2,2,2,[-0.03734441 -0.10335069 -0.11341642  0.15984346  0.15436643 -0.07705772]
2688,4,1,2,2,3,[-0.17728698  0.02894264  0.2356444   0.30766925 -0.07341916  0.31481576]
2689,4,1,2,2,4,[-0.01996574  0.08506404 -0.03327421  0.14522699  0.13605464  0.1546775 ]
2690,4,1,2,3,0,[0.04115081 0.37431675 0.19058734 0.40792108 0.39292228 0.7125273 ]
2691,4,1,2,3,1,[-0.04939336  0.2527262   0.31652775  0.4733797   0.19339804  0.67994696]
2692,4,1,2,3,2,[ 0.00165259 -0.08139613 -0.07252289  0.26351455  0.32132444  0.03291148]
2693,4,1,2,3,3,[-0.09035829  0.23008448  0.4068636   0.5081335   0.08960465  0.7134062 ]
2694,4,1,2,3,4,[0.02119821 0.15724939 0.0162251  0.23814727 0.27877495 0.31212938]
2695,4,1,2,4,0,[-0.27097186  0.28055266  0.04228844  0.33287624  0.21957313  0.5022447 ]
2696,4,1,2,4,1,[-0.48779103 -0.02299999  0.2242817   0.40122795 -0.15919258  0.31530753]
2697,4,1,2,4,2,[-0.23557402 -0.3352552  -0.3490407   0.16629621  0.17925474 -0.43628696]
2698,4,1,2,4,3,[-0.5867595  -0.11665548  0.36671352  0.44449592 -0.34685776  0.3072694 ]
2699,4,1,2,4,4,[-0.16955058  0.08572184 -0.15765293  0.16968626  0.1691066   0.10839725]
2700,4,1,3,0,0,[-0.03725567  0.39450282  0.19894533  0.3669131   0.41752827  0.7257669 ]
2701,4,1,3,0,1,[-0.14273785  0.25937092  0.33126745  0.4389811   0.18363811  0.67935973]
2702,4,1,3,0,2,[-0.07674814 -0.1266454  -0.08159535  0.20763159  0.34229568 -0.02807416]
2703,4,1,3,0,3,[-0.18735313  0.23792012  0.42608535  0.48093748  0.06311338  0.7148499 ]
2704,4,1,3,0,4,[-0.03796505  0.15080814  0.0129183   0.19863027  0.30018464  0.29641825]
2705,4,1,3,1,0,[-0.15271445  0.2706131   0.00252239  0.24293894  0.1245183   0.4338472 ]
2706,4,1,3,1,1,[-0.3340824  -0.00389837  0.12535499  0.28332025 -0.15939693  0.22925095]
2707,4,1,3,1,2,[-0.09403642 -0.10704671 -0.2683594   0.1402156   0.11814526 -0.16306266]
2708,4,1,3,1,3,[-0.42436606 -0.11421709  0.22319624  0.3072801  -0.30413625  0.1698022 ]
2709,4,1,3,1,4,[-0.06766463  0.16712092 -0.12674761  0.13409755  0.10725959  0.19572037]
2710,4,1,3,2,0,[-0.03762563  0.2033784   0.0922391   0.24208997  0.18249008  0.4058066 ]
2711,4,1,3,2,1,[-0.1342557   0.06077975  0.17453103  0.27818832  0.00730432  0.31403506]
2712,4,1,3,2,2,[-0.03059915 -0.08518269 -0.08799212  0.15530828  0.15929793 -0.03128671]
2713,4,1,3,2,3,[-0.18075131  0.01342954  0.23563609  0.29771852 -0.08303751  0.29952297]
2714,4,1,3,2,4,[-0.01507873  0.09697043 -0.01701904  0.14127041  0.13899958  0.18452522]
2715,4,1,3,3,0,[0.04036526 0.37214127 0.20491244 0.39558962 0.38585052 0.72670203]
2716,4,1,3,3,1,[-0.05515867  0.23634163  0.32112092  0.45839965  0.18026978  0.6690126 ]
2717,4,1,3,3,2,[ 0.00795816 -0.06194775 -0.04290693  0.2557105   0.32373172  0.08436895]
2718,4,1,3,3,3,[-0.09926694  0.20391488  0.4032263   0.49171144  0.07203369  0.6837351 ]
2719,4,1,3,3,4,[0.02546163 0.16933008 0.03474432 0.23137328 0.2794384  0.3446204 ]
2720,4,1,3,4,0,[-0.26101422  0.29021382  0.07509086  0.32323658  0.22053723  0.54970646]
2721,4,1,3,4,1,[-0.4846138  -0.0352842   0.24153432  0.3882644  -0.16731487  0.32320344]
2722,4,1,3,4,2,[-0.2164872  -0.29302055 -0.29202464  0.16208461  0.19401641 -0.33115762]
2723,4,1,3,4,3,[-0.58820885 -0.14443092  0.3703389   0.42945823 -0.36213306  0.2846858 ]
2724,4,1,3,4,4,[-0.1553359   0.11401792 -0.12071358  0.16557413  0.1788232   0.17817487]
2725,4,1,4,0,0,[-0.05723651  0.43266723  0.18685587  0.39605916  0.4437318   0.74964726]
2726,4,1,4,0,1,[-0.17258537  0.28651878  0.33549166  0.4767324   0.18396454  0.70259684]
2727,4,1,4,0,2,[-0.10513023 -0.15821052 -0.126425    0.21797714  0.35724878 -0.09837583]
2728,4,1,4,0,3,[-0.21968147  0.2667334   0.4440708   0.52448237  0.05204733  0.74919266]
2729,4,1,4,0,4,[-0.05658596  0.15649077 -0.01292994  0.21092534  0.31633326  0.27934384]
2730,4,1,4,1,0,[-0.18145323  0.293246   -0.02547411  0.26020163  0.12136756  0.43311223]
2731,4,1,4,1,1,[-0.38088596 -0.00873926  0.11273615  0.3053162  -0.19401956  0.20955065]
2732,4,1,4,1,2,[-0.12040459 -0.1368284  -0.32801217  0.14554891  0.11169141 -0.23927304]
2733,4,1,4,1,3,[-0.47892353 -0.12800048  0.22437085  0.33266702 -0.35324657  0.14943811]
2734,4,1,4,1,4,[-0.08625783  0.17430918 -0.16344574  0.14108697  0.10474652  0.17455111]
2735,4,1,4,2,0,[-0.05326079  0.22058894  0.08044569  0.25935826  0.18878904  0.41275832]
2736,4,1,4,2,1,[-0.15952103  0.06431811  0.172847    0.29960346 -0.00592808  0.31323183]
2737,4,1,4,2,2,[-0.04783048 -0.10720763 -0.12063298  0.16269864  0.1614085  -0.07893778]
2738,4,1,4,2,3,[-0.20966433  0.0140913   0.24271983  0.32190138 -0.1051444   0.30136266]
2739,4,1,4,2,4,[-0.02678112  0.09964334 -0.03634904  0.14931078  0.14279582  0.17212068]
2740,4,1,4,3,0,[0.02830978 0.4076481  0.19662258 0.42613432 0.409337   0.75490534]
2741,4,1,4,3,1,[-0.07654143  0.26001385  0.32682714  0.4960944   0.18080752  0.6940977 ]
2742,4,1,4,3,2,[-0.01066531 -0.08462328 -0.0795961   0.2703537   0.33816645  0.03311718]
2743,4,1,4,3,3,[-0.12355389  0.22735566  0.42064357  0.5339417   0.06217248  0.71628916]
2744,4,1,4,3,4,[0.0139669  0.17807095 0.01414363 0.24637614 0.2943394  0.337583  ]
2745,4,1,4,4,0,[-0.30716175  0.31140834  0.04238478  0.34669626  0.2197099   0.5391809 ]
2746,4,1,4,4,1,[-0.55297923 -0.0458694   0.22966883  0.4194966  -0.21128747  0.29294717]
2747,4,1,4,4,2,[-0.2633441  -0.3516091  -0.36787474  0.1665115   0.18654248 -0.45307705]
2748,4,1,4,4,3,[-0.6649199  -0.16222839  0.3769876   0.4664306  -0.42538607  0.2590237 ]
2749,4,1,4,4,4,[-0.18867414  0.10993867 -0.16703123  0.17353897  0.17715682  0.13498858]
2750,4,2,0,0,0,[-0.22058685  0.51545256  0.13413446  0.32196736  0.38664436  0.6305178 ]
2751,4,2,0,0,1,[-0.44134858  0.1515015   0.23938848  0.4081767  -0.08330585  0.27670634]
2752,4,2,0,0,2,[-0.2588481  -0.24012095 -0.14985234  0.10554102  0.329371   -0.29419276]
2753,4,2,0,0,3,[-0.5244774   0.04566774  0.323502    0.46786448 -0.31610996  0.19149369]
2754,4,2,0,0,4,[-0.15010618  0.2422084  -0.04047685  0.13716893  0.32582155  0.2620438 ]
2755,4,2,0,1,0,[-0.3021313   0.41142827  0.00453908  0.17600606  0.02794443  0.45460954]
2756,4,2,0,1,1,[-0.6285329  -0.19142032  0.08857824  0.21979351 -0.5121834  -0.16596207]
2757,4,2,0,1,2,[-0.20350145 -0.10910627 -0.25229594  0.03909589  0.0739876  -0.20545574]
2758,4,2,0,1,3,[-0.7782019  -0.45079508  0.16249494  0.25397342 -0.7817247  -0.42301637]
2759,4,2,0,1,4,[-0.12661038  0.35021377 -0.11830105  0.06796974  0.09505055  0.33483532]
2760,4,2,0,2,0,[-0.17605233  0.26441652  0.05105817  0.17466442  0.11272355  0.327607  ]
2761,4,2,0,2,1,[-0.36138633 -0.06704557  0.11097039  0.21518776 -0.2279347  -0.00816604]
2762,4,2,0,2,2,[-0.15190627 -0.14326116 -0.12449319  0.06071715  0.11608499 -0.1802413 ]
2763,4,2,0,2,3,[-0.44073972 -0.19336276  0.16118002  0.24424647 -0.39708045 -0.12851167]
2764,4,2,0,2,4,[-0.09141658  0.17121096 -0.04677224  0.07746385  0.1240205   0.1815978 ]
2765,4,2,0,3,0,[-0.15081778  0.47526667  0.12951593  0.3120344   0.32344368  0.61106336]
2766,4,2,0,3,1,[-0.35142162  0.12621784  0.21904017  0.3851822  -0.08931071  0.26894134]
2767,4,2,0,3,2,[-0.17450954 -0.14702438 -0.11598788  0.1281048   0.28349343 -0.15839909]
2768,4,2,0,3,3,[-0.43086115  0.01087329  0.29012042  0.43421814 -0.2954317   0.16838232]
2769,4,2,0,3,4,[-0.09117677  0.25990748 -0.02322037  0.14694497  0.2766549   0.30498508]
2770,4,2,0,4,0,[-0.49571136  0.39871758  0.03732469  0.2540115   0.09209105  0.4429337 ]
2771,4,2,0,4,1,[-0.9124492  -0.3412737   0.15647802  0.3259623  -0.65381426 -0.3135568 ]
2772,4,2,0,4,2,[-0.41222593 -0.4248837  -0.32209155  0.03562331  0.12618864 -0.58054173]
2773,4,2,0,4,3,[-1.0910087  -0.6250791   0.26042062  0.38282046 -1.0206696  -0.58600175]
2774,4,2,0,4,4,[-0.27013907  0.2632854  -0.14668962  0.08720467  0.16480926  0.22292076]
2775,4,2,1,0,0,[-0.20029065  0.57928896  0.22505897  0.40682384  0.5212006   0.816332  ]
2776,4,2,1,0,1,[-0.41314453  0.26015988  0.35721603  0.50952554  0.04508139  0.5303461 ]
2777,4,2,1,0,2,[-0.26930657 -0.30981606 -0.11697717  0.15815239  0.42876405 -0.292498  ]
2778,4,2,1,0,3,[-0.48953706  0.1905579   0.4572929   0.57815117 -0.19106229  0.4926623 ]
2779,4,2,1,0,4,"[-1.5439633e-01  2.2251816e-01 -1.5554960e-04  1.8436345e-01
  4.0844899e-01  3.1116477e-01]"
2780,4,2,1,1,0,[-0.3117752   0.42413664  0.05892247  0.2337724   0.10566229  0.5521145 ]
2781,4,2,1,1,1,[-0.64155656 -0.14741027  0.16634445  0.28759906 -0.44710395 -0.01704033]
2782,4,2,1,1,2,[-0.2276505  -0.21168847 -0.25135925  0.07599786  0.12714948 -0.27094996]
2783,4,2,1,1,3,[-0.79113966 -0.3785008   0.25534245  0.32712424 -0.7226731  -0.23504247]
2784,4,2,1,1,4,[-0.14443554  0.30461013 -0.10254887  0.10073286  0.13973199  0.3317892 ]
2785,4,2,1,2,0,[-0.16650239  0.28835872  0.10445628  0.23054303  0.18475579  0.42843378]
2786,4,2,1,2,1,[-0.35064256 -0.0192546   0.18061443  0.27963564 -0.16269861  0.13052101]
2787,4,2,1,2,2,[-0.15716694 -0.19985841 -0.10755406  0.09897261  0.16901803 -0.19235522]
2788,4,2,1,2,3,[-0.42813602 -0.1250508   0.24058165  0.31294608 -0.3354069   0.03743954]
2789,4,2,1,2,4,[-0.09400292  0.14953363 -0.02396392  0.11060749  0.16780567  0.2032429 ]
2790,4,2,1,3,0,[-0.11844303  0.5325405   0.21662153  0.40204033  0.44632494  0.7891532 ]
2791,4,2,1,3,1,[-0.31254828  0.22074652  0.32952312  0.48944107  0.02806642  0.50462127]
2792,4,2,1,3,2,[-0.16901922 -0.20382473 -0.07982333  0.1897044   0.37587255 -0.13966678]
2793,4,2,1,3,3,[-0.38696054  0.1355769   0.4141591   0.54552937 -0.18146533  0.44362023]
2794,4,2,1,3,4,[-0.08346081  0.24590915  0.0179361   0.20036632  0.3530752   0.36156744]
2795,4,2,1,4,0,[-0.5134322   0.42418167  0.12395184  0.3328273   0.21124023  0.5937747 ]
2796,4,2,1,4,1,[-0.93096125 -0.26896116  0.27585247  0.42072952 -0.55163777 -0.08786801]
2797,4,2,1,4,2,[-0.455308   -0.56445867 -0.30938992  0.08188273  0.20938136 -0.65966445]
2798,4,2,1,4,3,[-1.1063484  -0.51078343  0.4003238   0.48660457 -0.9263767  -0.30370402]
2799,4,2,1,4,4,[-0.3015865   0.20106639 -0.11699142  0.12957178  0.2341619   0.22557385]
2800,4,2,2,0,0,[-0.1739733   0.5418805   0.21453486  0.41425768  0.54326123  0.76663697]
2801,4,2,2,0,1,[-0.3398253   0.32983628  0.3629222   0.51958066  0.14088689  0.61640453]
2802,4,2,2,0,2,[-0.2726371  -0.36577755 -0.14598978  0.16871461  0.4194387  -0.3894774 ]
2803,4,2,2,0,3,[-0.39177936  0.31770292  0.47481993  0.5888883  -0.05482852  0.6560112 ]
2804,4,2,2,0,4,[-0.15950942  0.1454462  -0.01735665  0.18983157  0.39753705  0.20837991]
2805,4,2,2,1,0,[-0.29573458  0.35104716  0.03426889  0.2430755   0.13291761  0.4454039 ]
2806,4,2,2,1,1,[-0.57137895 -0.08796114  0.16003843  0.29980868 -0.3397862   0.04194396]
2807,4,2,2,1,2,[-0.24883124 -0.3233995  -0.29705465  0.08704042  0.1152385  -0.45040506]
2808,4,2,2,1,3,[-0.6919633  -0.24444483  0.26321283  0.34013978 -0.5709889  -0.07730511]
2809,4,2,2,1,4,[-0.16243613  0.18320265 -0.13176416  0.10723212  0.13071531  0.1658089 ]
2810,4,2,2,2,0,[-0.15031129  0.2560039   0.09485191  0.23818481  0.20421001  0.3837026 ]
2811,4,2,2,2,1,[-0.300792    0.02807834  0.1822903   0.28919408 -0.09201944  0.18576121]
2812,4,2,2,2,2,[-0.16322097 -0.25152856 -0.13000911  0.10803919  0.16490097 -0.27698085]
2813,4,2,2,2,3,[-0.36058602 -0.03397932  0.25061965  0.32295427 -0.23665366  0.1506592 ]
2814,4,2,2,2,4,[-0.10005828  0.08697198 -0.03768051  0.11606871  0.16347079  0.1196974 ]
2815,4,2,2,3,0,[-0.09443565  0.49564785  0.20775652  0.41189426  0.4687284   0.741694  ]
2816,4,2,2,3,1,[-0.24677305  0.28045893  0.3351313   0.5015462   0.11514354  0.5794357 ]
2817,4,2,2,3,2,[-0.17208692 -0.26027778 -0.10532778  0.20181702  0.36961117 -0.23277435]
2818,4,2,2,3,3,[-0.29941753  0.2477087   0.43034554  0.5581071  -0.05893128  0.58865   ]
2819,4,2,2,3,4,[-0.08790526  0.17284745  0.00289948  0.20749345  0.34573907  0.26572573]
2820,4,2,2,4,0,[-0.4818954   0.3589366   0.10117641  0.34499884  0.25286844  0.49867997]
2821,4,2,2,4,1,[-0.8272189  -0.16299698  0.27679148  0.43722975 -0.40001255  0.03104672]
2822,4,2,2,4,2,[-0.47109202 -0.67161375 -0.35887486  0.09719893  0.20065978 -0.8396588 ]
2823,4,2,2,4,3,[-0.9645884  -0.31111747  0.4188605   0.5043147  -0.7145642  -0.0609699 ]
2824,4,2,2,4,4,[-0.3167259   0.07017238 -0.14766514  0.13813935  0.22491162  0.0477334 ]
2825,4,2,3,0,0,[-0.17131615  0.53799194  0.21981363  0.40092403  0.5246068   0.77306396]
2826,4,2,3,0,1,[-0.34601057  0.29963103  0.3584091   0.5018015   0.1138924   0.5863456 ]
2827,4,2,3,0,2,[-0.25671208 -0.3293979  -0.12322581  0.16300005  0.41520536 -0.32705814]
2828,4,2,3,0,3,[-0.404208    0.26915026  0.4624084   0.5683127  -0.08789616  0.59945613]
2829,4,2,3,0,4,[-0.14836554  0.1684699  -0.00444391  0.1842401   0.3927259   0.24739732]
2830,4,2,3,1,0,[-0.28692535  0.36539885  0.04793531  0.23450647  0.12582745  0.47781995]
2831,4,2,3,1,1,[-0.5699347  -0.09967167  0.1640651   0.288442   -0.35474887  0.03765352]
2832,4,2,3,1,2,[-0.22931091 -0.270978   -0.26619038  0.08332533  0.12123587 -0.36353248]
2833,4,2,3,1,3,[-0.69579893 -0.2746324   0.25905195  0.32701877 -0.5919273  -0.10886188]
2834,4,2,3,1,4,[-0.14817353  0.21878253 -0.11294141  0.10364695  0.13370034  0.22338402]
2835,4,2,3,2,0,[-0.14686899  0.25987262  0.10034066  0.23016146  0.19582066  0.39576286]
2836,4,2,3,2,1,[-0.30255207  0.01497234  0.18155386  0.27888682 -0.10560574  0.1741309 ]
2837,4,2,3,2,2,[-0.15205145 -0.22222048 -0.11330958  0.10401385  0.16536663 -0.22906938]
2838,4,2,3,2,3,[-0.36603907 -0.059053    0.2447542   0.31125975 -0.2541066   0.12165719]
2839,4,2,3,2,4,[-0.0920429   0.10637767 -0.02790884  0.11235559  0.16285393  0.15065439]
2840,4,2,3,3,0,[-0.09393806  0.49309197  0.21156599  0.3981465   0.45202997  0.7465005 ]
2841,4,2,3,3,1,[-0.2538364   0.25507155  0.3305047   0.48413542  0.0912185   0.5525367 ]
2842,4,2,3,3,2,[-0.1601126  -0.22800322 -0.08634247  0.19451465  0.3654543  -0.17928874]
2843,4,2,3,3,3,[-0.31172904  0.206414    0.41894034  0.53851116 -0.08804802  0.5388288 ]
2844,4,2,3,3,4,[-0.07969701  0.19329703  0.01345983  0.20084229  0.34111792  0.2989038 ]
2845,4,2,3,4,0,[-0.4697031   0.37237307  0.11578119  0.33289093  0.24018693  0.5331539 ]
2846,4,2,3,4,1,[-0.8255284  -0.1848422   0.27846706  0.42063475 -0.42332986  0.01618738]
2847,4,2,3,4,2,[-0.44355962 -0.6055724  -0.32101408  0.09278089  0.20590088 -0.7309353 ]
2848,4,2,3,4,3,[-0.9705589  -0.3580294   0.40973815  0.48483118 -0.7460106  -0.11237001]
2849,4,2,3,4,4,[-0.2965324   0.11461305 -0.12494719  0.13360144  0.22711298  0.11926051]
2850,4,2,4,0,0,[-0.20539975  0.5901026   0.22050752  0.4411569   0.57135236  0.8135575 ]
2851,4,2,4,0,1,[-0.39755625  0.33297235  0.37638324  0.5547712   0.11445534  0.61457646]
2852,4,2,4,0,2,[-0.30579957 -0.39512655 -0.16437285  0.17375638  0.44460306 -0.43088546]
2853,4,2,4,0,3,[-0.45941937  0.30660078  0.49500632  0.63017905 -0.10797367  0.6394254 ]
2854,4,2,4,0,4,[-0.1797841   0.16928624 -0.02521358  0.19943412  0.42448202  0.22748119]
2855,4,2,4,1,0,[-0.33304012  0.3907275   0.03176412  0.25589228  0.12601848  0.48300532]
2856,4,2,4,1,1,[-0.64592654 -0.11959358  0.16258651  0.3166342  -0.40872645  0.00129785]
2857,4,2,4,1,2,[-0.2738405  -0.33588052 -0.3207782   0.08611216  0.11645683 -0.47211123]
2858,4,2,4,1,3,[-0.7833879  -0.30719984  0.2709778   0.36045468 -0.6707456  -0.15215172]
2859,4,2,4,1,4,[-0.17824209  0.22095044 -0.14373401  0.11040742  0.13548386  0.20052567]
2860,4,2,4,2,0,[-0.17445597  0.28001013  0.09563582  0.2510897   0.20777574  0.40642458]
2861,4,2,4,2,1,[-0.34646225  0.01233185  0.18696152  0.3058826  -0.12772006  0.16505288]
2862,4,2,4,2,2,[-0.18335703 -0.2688999  -0.14396928  0.10955725  0.17095526 -0.3013673 ]
2863,4,2,4,2,3,[-0.41535097 -0.06529669  0.25908378  0.3426382  -0.2916685   0.1131107 ]
2864,4,2,4,2,4,[-0.11276148  0.10427362 -0.04432871  0.12037039  0.17171027  0.13436668]
2865,4,2,4,3,0,[-0.119158    0.5399889   0.2135178   0.436578    0.49065107  0.7872825 ]
2866,4,2,4,3,1,[-0.29535708  0.2820052   0.34708467  0.5331949   0.08916714  0.57869387]
2867,4,2,4,3,2,[-0.19714192 -0.2795558  -0.12039766  0.20811269  0.39019504 -0.25987396]
2868,4,2,4,3,3,[-0.3573607   0.23432654  0.44787052  0.59480023 -0.10852259  0.5721372 ]
2869,4,2,4,3,4,[-0.10259209  0.19858402 -0.00317221  0.21725133  0.3676483   0.28935078]
2870,4,2,4,4,0,[-0.54215354  0.39371926  0.09821809  0.36437574  0.24749738  0.5256198 ]
2871,4,2,4,4,1,[-0.9355028  -0.21651605  0.28139478  0.4632664  -0.49110842 -0.03869711]
